S/No	SWCRDBFMN	Project	Version	Station	LightBox	Fixture	LightPanel	Date	Time	S_BL	S_BR	S_CT	S_TL	S_TR	Shd	DKC	Wa_BL	Wa_BR	Wa_CT	Wa_TL	Wa_TR	Dfa_BL	Dfa_BR	Dfa_CT	Dfa_TL	Dfa_TR	Wb_BL	Wb_BR	Wb_CT	Wb_TL	Wb_TR	Dfb_BL	Dfb_BR	Dfb_CT	Dfb_TL	Dfb_TR	CR_H	CR_S	CR_L	CG_H	CG_S	CG_L	CB_H	CB_S	CB_L	R_TL	R_TR	R_CT	R_BL	R_BR	De1	De2	R_CTST	F_R_TL	F_R_TR	F_R_CT	F_R_BL	F_R_BR	F_De1	F_De2	DZ1	DZ2	WZ1	WZ2	WZ1S	WZ2S	DC	WL	DV	BZ1	BZ2	WZ1	WZ2	WZ1S	WZ2S	BC	WL	BV	NO_MEANS	NO_STANDARD	BLEM	X_val	Y_val	dpc_stdev	dpc_max	dpc_min	nFit	peak	ripple	sigma	mean	amp	StdDevRed	StdDevGreen	StdDevBlue	StdDevRGB	CycleTime_S	FFDD	MIC	L_FREQ	R_FREQ	L_dB	R_dB	L_Noise	R_Noise	
DFQPT0385891RA	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	02:57:13	135.74	137.97	132.55	134.83	136.14	100.00	0.97	123.08	122.38	123.08	123.98	123.80	-3.92	-4.62	-3.92	-3.02	-3.20	130.98	130.09	129.93	131.54	130.92	3.98	3.09	2.93	4.54	3.92	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.99	75.00	81.27	75.61	71.69	-0.28	9.58	3.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.075	0.707894	0.340875	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	210.902	192.878	201.450	605.230	0	--OO--	2	0	0	-26.01	-26.33	0.00	0.00	
DFQPT0385891RA	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	02:58:22	135.74	137.97	132.55	134.83	136.14	100.00	0.97	123.08	122.38	123.08	123.98	123.80	-3.92	-4.62	-3.92	-3.02	-3.20	130.98	130.09	129.93	131.54	130.92	3.98	3.09	2.93	4.54	3.92	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.50	61.54	31.73	24.35	60.78	-32.04	37.19	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.075	0.707894	0.340875	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.01	-26.33	0.00	0.00	
DFQPT0385891RA	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	02:58:27	135.74	137.97	132.55	134.83	136.14	100.00	0.97	123.08	122.38	123.08	123.98	123.80	-3.92	-4.62	-3.92	-3.02	-3.20	130.98	130.09	129.93	131.54	130.92	3.98	3.09	2.93	4.54	3.92	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.50	61.54	31.73	24.35	60.78	-32.04	37.19	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.075	0.707894	0.340875	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.01	-26.33	0.00	0.00	
DFQPT0385891R9	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	02:59:24	129.92	137.20	131.04	132.21	139.46	99.14	0.94	123.19	125.66	123.70	123.85	126.73	-3.81	-1.34	-3.30	-3.15	-0.27	130.98	130.35	130.35	131.00	130.27	3.98	3.35	3.35	4.00	3.27	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.26	74.23	80.30	74.38	71.54	-4.04	8.76	3.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.087	0.722975	0.386407	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	192.908	172.869	181.078	546.855	0	--OO--	2	0	0	-25.84	-26.67	0.00	0.00	
DFQPT0385891R9	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:00:33	129.92	137.20	131.04	132.21	139.46	99.14	0.94	123.19	125.66	123.70	123.85	126.73	-3.81	-1.34	-3.30	-3.15	-0.27	130.98	130.35	130.35	131.00	130.27	3.98	3.35	3.35	4.00	3.27	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.90	66.69	31.68	29.19	63.11	-37.79	37.50	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.087	0.722975	0.386407	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.84	-26.67	0.00	0.00	
DFQPT0385891R9	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:00:37	129.92	137.20	131.04	132.21	139.46	99.14	0.94	123.19	125.66	123.70	123.85	126.73	-3.81	-1.34	-3.30	-3.15	-0.27	130.98	130.35	130.35	131.00	130.27	3.98	3.35	3.35	4.00	3.27	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.90	66.69	31.68	29.19	63.11	-37.79	37.50	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.087	0.722975	0.386407	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.84	-26.67	0.00	0.00	
DFQPT0385891RC	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:01:34	132.63	141.67	133.61	133.97	142.56	99.27	0.91	124.26	124.90	122.61	123.53	123.14	-2.74	-2.10	-4.39	-3.47	-3.86	129.99	130.69	129.99	130.74	132.10	2.99	3.69	2.99	3.74	5.10	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.52	76.51	81.32	76.99	72.33	-2.80	9.00	3.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.174	0.745235	0.370902	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	221.053	199.017	209.161	629.231	0	--OO--	2	0	0	-25.89	-26.60	0.00	0.00	
DFQPT0385891RC	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:02:42	132.63	141.67	133.61	133.97	142.56	99.27	0.91	124.26	124.90	122.61	123.53	123.14	-2.74	-2.10	-4.39	-3.47	-3.86	129.99	130.69	129.99	130.74	132.10	2.99	3.69	2.99	3.74	5.10	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.23	64.21	31.67	28.60	67.94	-38.71	39.34	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.174	0.745235	0.370902	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.89	-26.60	0.00	0.00	
DFQPT0385891RC	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:02:48	132.63	141.67	133.61	133.97	142.56	99.27	0.91	124.26	124.90	122.61	123.53	123.14	-2.74	-2.10	-4.39	-3.47	-3.86	129.99	130.69	129.99	130.74	132.10	2.99	3.69	2.99	3.74	5.10	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.23	64.21	31.67	28.60	67.94	-38.71	39.34	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.174	0.745235	0.370902	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.89	-26.60	0.00	0.00	
DFQPT0385891RB	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:03:54	132.58	136.71	131.53	133.03	137.27	100.00	0.97	121.96	123.58	122.18	122.69	125.05	-5.04	-3.42	-4.82	-4.31	-1.95	132.02	131.34	131.20	131.75	130.57	5.02	4.34	4.20	4.75	3.57	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.55	73.86	80.49	74.47	72.96	-1.94	7.53	3.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.083	0.715598	0.358977	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	203.622	185.191	198.759	587.572	0	--OO--	2	0	0	-26.10	-26.25	0.00	0.00	
DFQPT0385891RB	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:05:01	132.58	136.71	131.53	133.03	137.27	100.00	0.97	121.96	123.58	122.18	122.69	125.05	-5.04	-3.42	-4.82	-4.31	-1.95	132.02	131.34	131.20	131.75	130.57	5.02	4.34	4.20	4.75	3.57	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.09	67.44	30.23	25.56	62.18	-39.36	41.88	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.083	0.715598	0.358977	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.10	-26.25	0.00	0.00	
DFQPT0385891RB	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:05:07	132.58	136.71	131.53	133.03	137.27	100.00	0.97	121.96	123.58	122.18	122.69	125.05	-5.04	-3.42	-4.82	-4.31	-1.95	132.02	131.34	131.20	131.75	130.57	5.02	4.34	4.20	4.75	3.57	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.09	67.44	30.23	25.56	62.18	-39.36	41.88	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.083	0.715598	0.358977	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.10	-26.25	0.00	0.00	
DFQPT0385891KF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:06:02	131.54	138.28	131.52	133.42	139.76	100.00	0.93	124.01	123.91	123.78	125.57	125.50	-2.99	-3.09	-3.22	-1.43	-1.50	129.87	129.22	128.93	129.62	129.14	2.87	2.22	1.93	2.62	2.14	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.95	76.09	79.47	73.97	74.09	-3.52	5.50	3.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.029	0.685206	0.328445	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	199.023	182.036	196.705	577.764	0	--OO--	2	0	0	-26.12	-26.09	0.00	0.00	
DFQPT0385891KF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:07:09	131.54	138.28	131.52	133.42	139.76	100.00	0.93	124.01	123.91	123.78	125.57	125.50	-2.99	-3.09	-3.22	-1.43	-1.50	129.87	129.22	128.93	129.62	129.14	2.87	2.22	1.93	2.62	2.14	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.69	68.17	18.44	0.00	52.99	-51.47	68.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.029	0.685206	0.328445	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.12	-26.09	0.00	0.00	
DFQPT0385891KF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:07:14	131.54	138.28	131.52	133.42	139.76	100.00	0.93	124.01	123.91	123.78	125.57	125.50	-2.99	-3.09	-3.22	-1.43	-1.50	129.87	129.22	128.93	129.62	129.14	2.87	2.22	1.93	2.62	2.14	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.69	68.17	18.44	0.00	52.99	-51.47	68.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.029	0.685206	0.328445	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.12	-26.09	0.00	0.00	
DFQPT0385891KE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:08:14	133.99	138.28	130.77	131.61	134.62	100.00	0.94	124.95	124.39	123.73	124.96	124.03	-2.05	-2.61	-3.27	-2.04	-2.97	130.29	130.73	129.12	130.38	129.94	3.29	3.73	2.12	3.38	2.94	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.01	74.05	82.10	75.25	70.79	-4.09	11.31	3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.960	0.595216	0.316318	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	210.552	186.433	194.975	591.959	0	--OO--	2	0	0	-26.10	-26.35	0.00	0.00	
DFQPT0385891KE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:09:22	133.99	138.28	130.77	131.61	134.62	100.00	0.94	124.95	124.39	123.73	124.96	124.03	-2.05	-2.61	-3.27	-2.04	-2.97	130.29	130.73	129.12	130.38	129.94	3.29	3.73	2.12	3.38	2.94	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.95	62.41	32.46	26.92	58.92	-33.46	35.50	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.960	0.595216	0.316318	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.10	-26.35	0.00	0.00	
DFQPT0385891KE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:09:30	133.99	138.28	130.77	131.61	134.62	100.00	0.94	124.95	124.39	123.73	124.96	124.03	-2.05	-2.61	-3.27	-2.04	-2.97	130.29	130.73	129.12	130.38	129.94	3.29	3.73	2.12	3.38	2.94	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.95	62.41	32.46	26.92	58.92	-33.46	35.50	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.960	0.595216	0.316318	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.10	-26.35	0.00	0.00	
DFQPT0385891HD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:10:24	134.12	139.37	130.99	132.17	136.31	100.00	0.94	124.08	123.55	123.12	124.15	123.73	-2.92	-3.45	-3.88	-2.85	-3.27	130.90	130.09	129.01	130.87	129.62	3.90	3.09	2.01	3.87	2.62	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	78.52	73.76	79.90	76.88	74.77	-1.39	6.14	3.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.936	0.573860	0.265968	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	213.733	194.239	204.819	612.791	0	--OO--	2	0	0	-26.07	-26.30	0.00	0.00	
DFQPT0385891HD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:11:34	134.12	139.37	130.99	132.17	136.31	100.00	0.94	124.08	123.55	123.12	124.15	123.73	-2.92	-3.45	-3.88	-2.85	-3.27	130.90	130.09	129.01	130.87	129.62	3.90	3.09	2.01	3.87	2.62	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33.00	63.73	31.24	28.67	63.91	-30.91	35.24	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.936	0.573860	0.265968	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.07	-26.30	0.00	0.00	
DFQPT0385891HD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:11:40	134.12	139.37	130.99	132.17	136.31	100.00	0.94	124.08	123.55	123.12	124.15	123.73	-2.92	-3.45	-3.88	-2.85	-3.27	130.90	130.09	129.01	130.87	129.62	3.90	3.09	2.01	3.87	2.62	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33.00	63.73	31.24	28.67	63.91	-30.91	35.24	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.936	0.573860	0.265968	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.07	-26.30	0.00	0.00	
DFQPT0385891KD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:12:35	132.92	137.30	129.75	130.59	133.33	100.00	0.93	127.14	124.46	123.77	125.35	123.08	0.14	-2.54	-3.23	-1.65	-3.92	129.11	130.04	129.05	129.26	129.98	2.11	3.04	2.05	2.26	2.98	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.82	74.87	80.54	78.02	72.26	0.28	8.29	3.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.362	0.856160	0.378212	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	201.839	178.934	186.658	567.431	0	--OO--	2	0	0	-25.85	-25.96	0.00	0.00	
DFQPT0385891KD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:13:44	132.92	137.30	129.75	130.59	133.33	100.00	0.93	127.14	124.46	123.77	125.35	123.08	0.14	-2.54	-3.23	-1.65	-3.92	129.11	130.04	129.05	129.26	129.98	2.11	3.04	2.05	2.26	2.98	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.31	65.52	81.27	37.80	66.97	-39.95	43.47	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.362	0.856160	0.378212	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.85	-25.96	0.00	0.00	
DFQPT0385891KD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:13:49	132.92	137.30	129.75	130.59	133.33	100.00	0.93	127.14	124.46	123.77	125.35	123.08	0.14	-2.54	-3.23	-1.65	-3.92	129.11	130.04	129.05	129.26	129.98	2.11	3.04	2.05	2.26	2.98	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.31	65.52	81.27	37.80	66.97	-39.95	43.47	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.362	0.856160	0.378212	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.85	-25.96	0.00	0.00	
DFQPT0385891KD	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:14:21	132.92	137.30	129.75	130.59	133.33	100.00	0.93	127.14	124.46	123.77	125.35	123.08	0.14	-2.54	-3.23	-1.65	-3.92	129.11	130.04	129.05	129.26	129.98	2.11	3.04	2.05	2.26	2.98	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.31	65.52	81.27	37.80	66.97	-39.95	43.47	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.362	0.856160	0.378212	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385891KD	X---------------	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:14:57	132.92	137.30	129.75	130.59	133.33	100.00	0.93	127.14	124.46	123.77	125.35	123.08	0.14	-2.54	-3.23	-1.65	-3.92	129.11	130.04	129.05	129.26	129.98	2.11	3.04	2.05	2.26	2.98	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.31	65.52	81.27	37.80	66.97	-39.95	43.47	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.362	0.856160	0.378212	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385891KY	X---------------	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:16:06	133.48	139.84	132.13	133.23	138.79	100.00	0.94	124.61	124.53	124.39	124.72	124.03	-2.39	-2.47	-2.61	-2.28	-2.97	129.58	129.22	129.11	129.48	129.36	2.58	2.22	2.11	2.48	2.36	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.28	74.07	79.46	74.58	73.61	-5.18	5.85	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.909	0.606245	0.274901	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	207.378	183.966	199.708	591.052	0	--OO--	2	0	0	-25.76	-26.17	0.00	0.00	
DFQPT0385891KY	X---------------	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:17:14	133.48	139.84	132.13	133.23	138.79	100.00	0.94	124.61	124.53	124.39	124.72	124.03	-2.39	-2.47	-2.61	-2.28	-2.97	129.58	129.22	129.11	129.48	129.36	2.58	2.22	2.11	2.48	2.36	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.09	65.40	29.50	25.73	61.44	-37.32	39.68	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.909	0.606245	0.274901	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.76	-26.17	0.00	0.00	
DFQPT0385891KY	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:17:59	133.48	139.84	132.13	133.23	138.79	100.00	0.94	124.61	124.53	124.39	124.72	124.03	-2.39	-2.47	-2.61	-2.28	-2.97	129.58	129.22	129.11	129.48	129.36	2.58	2.22	2.11	2.48	2.36	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.09	65.40	29.50	25.73	61.44	-37.32	39.68	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.909	0.606245	0.274901	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.76	-26.17	0.00	0.00	
DFQPT0385891L0	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:18:54	133.42	141.30	132.25	131.13	138.59	99.15	0.90	125.82	122.75	124.31	125.48	123.34	-1.18	-4.25	-2.69	-1.52	-3.66	129.21	131.81	128.98	129.09	130.76	2.21	4.81	1.98	2.09	3.76	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.47	72.89	79.26	74.29	70.81	-2.79	8.45	3.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.013	0.650749	0.306695	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	212.302	189.200	200.794	602.295	0	--OO--	2	0	0	-26.03	-26.10	0.00	0.00	
DFQPT0385891L0	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	03:19:59	133.42	141.30	132.25	131.13	138.59	99.15	0.90	125.82	122.75	124.31	125.48	123.34	-1.18	-4.25	-2.69	-1.52	-3.66	129.21	131.81	128.98	129.09	130.76	2.21	4.81	1.98	2.09	3.76	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42.29	64.11	77.18	37.51	62.29	-34.89	39.67	2.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.013	0.650749	0.306695	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.03	-26.10	0.00	0.00	
